,date_time,atm_pressure_mBar,rainfall_mm,wind_speed_m/s,wind_direct_degrees,surface_temperature_C,relative_humidity_%,solar_flux_Kw/m2,battery_V
311,2006/05/01 22:43,1002,0.0,3.208,246.8,5.358,63.35,0.0,-9999
312,2006/05/01 22:44,1002,0.0,3.125,248.1,5.363,63.25,0.0,-9999
313,2006/05/01 22:45,1002,0.0,2.813,237.8,5.366,63.22,0.0,-9999
314,2006/05/01 22:46,1002,0.0,3.146,239.3,5.371,62.96,0.0,-9999
315,2006/05/01 22:47,1002,0.0,2.667,234.2,5.385,63.22,0.0,-9999
316,2006/05/01 22:48,1002,0.0,2.375,228.9,5.333,63.42,0.0,-9999
317,2006/05/01 22:49,1002,0.0,2.125,223.1,5.322,63.55,0.0,-9999
318,2006/05/01 22:50,1002,0.0,2.313,230.4,5.306,63.48,0.0,-9999
319,2006/05/01 22:51,1002,0.0,2.042,225.4,5.317,63.42,0.0,-9999
320,2006/05/01 22:52,1002,0.0,1.771,213.2,5.297,63.68,0.0,-9999
321,2006/05/01 22:53,1002,0.0,1.854,220.1,5.281,63.81,0.0,-9999
322,2006/05/01 22:54,1002,0.0,1.375,215.3,5.218,64.27,0.0,-9999
323,2006/05/01 22:55,1002,0.0,1.625,201.2,5.235,64.21,0.0,-9999
324,2006/05/01 22:56,1002,0.0,1.896,208.5,5.248,64.01,0.0,-9999
325,2006/05/01 22:57,1002,0.0,1.417,197.8,5.292,63.85,0.0,-9999
326,2006/05/01 22:58,1002,0.0,1.396,204.8,5.352,63.55,0.0,-9999
327,2006/05/01 22:59,1002,0.0,1.271,183.8,5.379,63.48,0.0,-9999
328,2006/05/01 23:00,1002,0.0,1.042,202.0,5.412,63.29,0.0,-9999
329,2006/05/01 23:01,1002,0.0,1.104,171.7,5.423,63.52,0.0,-9999
330,2006/05/01 23:02,1002,0.0,1.313,182.3,5.47,63.02,0.0,-9999
331,2006/05/01 23:03,1002,0.0,0.729,190.7,5.481,63.16,0.0,-9999
332,2006/05/01 23:04,1002,0.0,1.104,220.8,5.513,62.99,0.0,-9999
333,2006/05/01 23:05,1002,0.0,0.958,184.5,5.508,63.09,0.0,-9999
334,2006/05/01 23:06,1002,0.0,0.354,236.9,5.497,63.16,0.0,-9999
335,2006/05/01 23:07,1002,0.0,0.208,218.7,5.467,63.39,0.0,-9999
336,2006/05/01 23:08,1002,0.0,0.146,219.8,5.461,63.42,0.0,-9999
337,2006/05/01 23:09,1002,0.0,0.188,283.6,5.429,63.48,0.0,-9999
338,2006/05/01 23:10,1002,0.0,0.188,285.9,5.415,63.48,0.0,-9999
339,2006/05/01 23:11,1002,0.0,0.208,284.4,5.39,63.55,0.0,-9999
340,2006/05/01 23:12,1002,0.0,0.458,188.5,5.396,63.68,0.0,-9999
341,2006/05/01 23:13,1002,0.0,0.458,249.2,5.412,63.62,0.0,-9999
342,2006/05/01 23:14,1002,0.0,0.583,233.9,5.423,63.58,0.0,-9999
343,2006/05/01 23:15,1002,0.0,0.5,263.4,5.429,63.75,0.0,-9999
344,2006/05/01 23:16,1002,0.0,0.396,259.5,5.451,63.62,0.0,-9999
345,2006/05/01 23:17,1002,0.0,0.271,172.8,5.437,63.68,0.0,-9999
346,2006/05/01 23:18,1002,0.0,0.75,294.4,5.407,63.88,0.0,-9999
347,2006/05/01 23:19,1002,0.0,0.521,342.1,5.388,64.01,0.0,-9999
348,2006/05/01 23:20,1002,0.0,0.208,13.09,5.363,64.21,0.0,-9999
349,2006/05/01 23:21,1002,0.0,0.396,300.9,5.325,64.4,0.0,-9999
350,2006/05/01 23:22,1002,0.0,0.042,295.7,5.286,64.6,0.0,-9999
351,2006/05/01 23:23,1002,0.0,0.354,295.8,5.254,64.83,0.0,-9999
352,2006/05/01 23:24,1002,0.0,0.625,314.1,5.232,65.06,0.0,-9999
353,2006/05/01 23:25,1002,0.0,0.271,300.9,5.226,65.22,0.0,-9999
354,2006/05/01 23:26,1002,0.0,0.646,275.4,5.218,65.32,0.0,-9999
355,2006/05/01 23:27,1002,0.0,0.938,244.2,5.229,65.39,0.0,-9999
356,2006/05/01 23:28,1002,0.0,0.646,270.6,5.226,65.39,0.0,-9999
357,2006/05/01 23:29,1002,0.0,0.771,252.9,5.248,65.52,0.0,-9999
358,2006/05/01 23:30,1002,0.0,1.063,234.3,5.254,65.45,0.0,-9999
359,2006/05/01 23:31,1002,0.0,1.042,229.4,5.248,65.62,0.0,-9999
360,2006/05/01 23:32,1002,0.0,1.396,234.1,5.267,65.72,0.0,-9999
361,2006/05/01 23:33,1002,0.0,1.313,231.2,5.267,65.72,0.0,-9999
362,2006/05/01 23:34,1002,0.0,1.458,225.3,5.267,65.78,0.0,-9999
363,2006/05/01 23:35,1002,0.0,1.083,208.8,5.306,65.78,0.0,-9999
364,2006/05/01 23:36,1002,0.0,1.271,217.2,5.358,65.45,0.0,-9999
365,2006/05/01 23:37,1002,0.0,0.875,208.4,5.415,65.19,0.0,-9999
366,2006/05/01 23:38,1002,0.0,0.729,229.2,5.442,65.06,0.0,-9999
367,2006/05/01 23:39,1002,0.0,0.479,180.5,5.456,64.99,0.0,-9999
368,2006/05/01 23:40,1002,0.0,0.438,183.5,5.461,65.19,0.0,-9999
369,2006/05/01 23:41,1002,0.0,0.396,155.7,5.475,65.12,0.0,-9999
370,2006/05/01 23:42,1002,0.0,0.958,192.8,5.483,65.06,0.0,-9999
371,2006/05/01 23:43,1002,0.0,0.563,171.8,5.516,64.99,0.0,-9999
372,2006/05/01 23:44,1002,0.0,0.792,186.4,5.546,64.93,0.0,-9999
373,2006/05/01 23:45,1002,0.0,0.938,173.5,5.571,64.8,0.0,-9999
374,2006/05/01 23:46,1002,0.0,0.917,183.9,5.585,64.76,0.0,-9999
375,2006/05/01 23:47,1002,0.0,0.875,169.9,5.604,64.67,0.0,-9999
376,2006/05/01 23:48,1002,0.0,0.563,204.7,5.574,64.86,0.0,-9999
377,2006/05/01 23:49,1002,0.0,0.813,149.8,5.565,64.99,0.0,-9999
378,2006/05/01 23:50,1003,0.0,0.938,192.5,5.53,65.22,0.0,-9999
379,2006/05/01 23:51,1003,0.0,1.333,188.0,5.508,65.45,0.0,-9999
380,2006/05/01 23:52,1003,0.0,1.354,199.5,5.472,65.52,0.0,-9999
381,2006/05/01 23:53,1003,0.0,0.833,192.7,5.418,65.91,0.0,-9999
382,2006/05/01 23:54,1003,0.0,0.979,159.0,5.39,66.17,0.0,-9999
383,2006/05/01 23:55,1003,0.0,1.458,188.6,5.278,66.5,0.0,-9999
384,2006/05/01 23:56,1003,0.0,1.25,148.9,5.062,67.22,0.0,-9999
385,2006/05/01 23:57,1003,0.0,1.396,158.4,4.857,68.21,0.0,-9999
386,2006/05/01 23:58,1003,0.0,1.688,155.3,4.701,69.0,0.0,-9999
387,2006/05/01 23:59,1003,0.0,1.438,168.3,4.57,69.59,0.0,-9999
388,2006/05/01 24:00,1003,0.0,2.083,175.2,4.403,70.4,0.0,-9999
389,2006/05/02 00:01,1003,0.0,2.417,164.0,4.297,71.0,0.0,-9999
390,2006/05/02 00:02,1003,0.0,2.021,166.6,4.237,71.5,0.0,-9999
391,2006/05/02 00:03,1003,0.0,2.708,159.0,4.19,71.8,0.0,-9999
392,2006/05/02 00:04,1003,0.0,2.0,172.9,4.163,71.9,0.0,-9999
393,2006/05/02 00:05,1003,0.0,2.063,172.3,4.155,72.3,0.0,-9999
394,2006/05/02 00:06,1003,0.0,2.604,173.8,4.105,72.3,0.0,-9999
395,2006/05/02 00:07,1003,0.0,2.438,152.0,4.059,72.7,0.0,-9999
396,2006/05/02 00:08,1003,0.0,2.25,163.3,4.002,73.1,0.0,-9999
397,2006/05/02 00:09,1003,0.0,1.563,144.0,4.032,73.1,0.0,-9999
398,2006/05/02 00:10,1003,0.0,1.271,145.3,4.084,73.1,0.0,-9999
399,2006/05/02 00:11,1003,0.0,1.792,166.1,4.086,72.8,0.0,-9999
400,2006/05/02 00:12,1003,0.0,1.625,149.5,4.045,73.1,0.0,-9999
401,2006/05/02 00:13,1003,0.0,1.854,152.1,4.053,73.1,0.0,-9999
402,2006/05/02 00:14,1003,0.0,1.646,161.3,4.002,73.2,0.0,-9999
403,2006/05/02 00:15,1003,0.0,1.521,164.8,3.977,73.4,0.0,-9999
404,2006/05/02 00:16,1003,0.0,1.729,143.8,3.963,73.6,0.0,-9999
405,2006/05/02 00:17,1003,0.0,1.792,157.1,3.93,73.7,0.0,-9999
406,2006/05/02 00:18,1003,0.0,1.292,137.7,3.903,73.9,0.0,-9999
407,2006/05/02 00:19,1003,0.0,1.313,151.9,3.878,74.0,0.0,-9999
408,2006/05/02 00:20,1003,0.0,1.229,158.2,3.829,74.2,0.0,-9999
409,2006/05/02 00:21,1003,0.0,0.958,188.4,3.821,74.4,0.0,-9999
410,2006/05/02 00:22,1003,0.0,1.125,165.4,3.799,74.5,0.0,-9999
411,2006/05/02 00:23,1003,0.0,0.813,158.5,3.772,74.7,0.0,-9999
412,2006/05/02 00:24,1003,0.0,1.417,160.8,3.706,75.1,0.0,-9999
413,2006/05/02 00:25,1003,0.0,1.271,175.9,3.671,75.4,0.0,-9999
414,2006/05/02 00:26,1003,0.0,2.104,181.1,3.605,76.0,0.0,-9999
415,2006/05/02 00:27,1003,0.0,1.208,172.5,3.559,76.2,0.0,-9999
416,2006/05/02 00:28,1003,0.0,1.0,176.3,3.542,76.4,0.0,-9999
417,2006/05/02 00:29,1003,0.0,1.354,179.7,3.542,76.5,0.0,-9999
418,2006/05/02 00:30,1003,0.0,1.396,158.8,3.504,76.6,0.0,-9999
419,2006/05/02 00:31,1003,0.0,1.771,181.6,3.479,76.8,0.0,-9999
420,2006/05/02 00:32,1003,0.0,1.208,147.0,3.468,77.0,0.0,-9999
421,2006/05/02 00:33,1003,0.0,1.958,159.7,3.466,77.0,0.0,-9999
422,2006/05/02 00:34,1003,0.0,1.208,163.7,3.436,77.1,0.0,-9999
423,2006/05/02 00:35,1003,0.0,0.771,147.0,3.441,77.3,0.0,-9999
424,2006/05/02 00:36,1003,0.0,0.75,172.9,3.42,77.3,0.0,-9999
425,2006/05/02 00:37,1003,0.0,0.708,174.1,3.371,77.5,0.0,-9999
426,2006/05/02 00:38,1003,0.0,0.813,210.4,3.322,77.7,0.0,-9999
427,2006/05/02 00:39,1003,0.0,1.167,204.9,3.307,77.8,0.0,-9999
428,2006/05/02 00:40,1003,0.0,1.042,203.5,3.274,78.0,0.0,-9999
429,2006/05/02 00:41,1003,0.0,0.292,149.0,3.244,78.3,0.0,-9999
430,2006/05/02 00:42,1003,0.0,0.354,93.1,3.247,78.5,0.0,-9999
431,2006/05/02 00:43,1003,0.0,0.146,13.03,3.248,78.5,0.0,-9999
432,2006/05/02 00:44,1003,0.0,0.292,36.2,3.253,78.7,0.0,-9999
433,2006/05/02 00:45,1003,0.0,0.458,56.31,3.252,78.7,0.0,-9999
434,2006/05/02 00:46,1003,0.0,0.771,162.4,3.285,78.7,0.0,-9999
435,2006/05/02 00:47,1003,0.0,0.625,126.3,3.395,78.3,0.0,-9999
436,2006/05/02 00:48,1003,0.0,1.083,230.9,3.48,78.0,0.0,-9999
437,2006/05/02 00:49,1003,0.0,1.396,274.9,3.549,77.3,0.0,-9999
438,2006/05/02 00:50,1003,0.0,0.625,241.3,3.59,77.3,0.0,-9999
439,2006/05/02 00:51,1003,0.0,1.458,177.0,3.672,77.0,0.0,-9999
440,2006/05/02 00:52,1003,0.0,0.958,183.3,3.768,76.6,0.0,-9999
441,2006/05/02 00:53,1003,0.0,0.917,166.4,3.812,76.3,0.0,-9999
442,2006/05/02 00:54,1003,0.0,0.958,164.4,3.87,76.3,0.0,-9999
443,2006/05/02 00:55,1003,0.0,1.438,158.3,3.968,76.0,0.0,-9999
444,2006/05/02 00:56,1003,0.0,1.333,163.5,4.026,75.4,0.0,-9999
445,2006/05/02 00:57,1003,0.0,1.167,164.4,4.053,75.5,0.0,-9999
446,2006/05/02 00:58,1003,0.0,1.646,174.6,4.127,75.3,0.0,-9999
447,2006/05/02 00:59,1003,0.0,0.521,141.0,4.103,75.4,0.0,-9999
448,2006/05/02 01:00,1003,0.0,0.271,159.4,4.1,75.4,0.0,-9999
449,2006/05/02 01:01,1003,0.0,0.521,223.2,4.07,75.3,0.0,-9999
450,2006/05/02 01:02,1003,0.0,0.104,165.9,4.024,75.6,0.0,-9999
451,2006/05/02 01:03,1003,0.0,0.5,186.7,4.01,76.0,0.0,-9999
452,2006/05/02 01:04,1003,0.0,0.688,169.6,4.029,76.1,0.0,-9999
453,2006/05/02 01:05,1003,0.0,0.542,152.8,3.978,76.3,0.0,-9999
454,2006/05/02 01:06,1003,0.0,0.667,158.6,3.983,76.5,0.0,-9999
455,2006/05/02 01:07,1003,0.0,0.958,188.4,3.961,76.5,0.0,-9999
456,2006/05/02 01:08,1003,0.0,0.708,176.4,3.92,76.8,0.0,-9999
457,2006/05/02 01:09,1003,0.0,0.521,62.06,3.893,76.9,0.0,-9999
458,2006/05/02 01:10,1003,0.0,0.25,80.7,3.882,77.1,0.0,-9999
459,2006/05/02 01:11,1003,0.0,0.229,50.1,3.896,77.0,0.0,-9999
460,2006/05/02 01:12,1003,0.0,0.125,101.6,3.858,77.1,0.0,-9999
461,2006/05/02 01:13,1003,0.0,0.271,183.1,3.85,77.1,0.0,-9999
462,2006/05/02 01:14,1003,0.0,0.083,132.9,3.806,77.2,0.0,-9999
463,2006/05/02 01:15,1003,0.0,0.292,190.8,3.743,77.1,0.0,-9999
464,2006/05/02 01:16,1003,0.0,0.375,194.1,3.672,77.3,0.0,-9999
465,2006/05/02 01:17,1003,0.0,0.583,144.5,3.59,77.6,0.0,-9999
466,2006/05/02 01:18,1003,0.0,1.021,180.3,3.481,78.2,0.0,-9999
467,2006/05/02 01:19,1003,0.0,1.354,165.1,3.401,78.9,0.0,-9999
468,2006/05/02 01:20,1003,0.0,2.188,170.1,3.333,79.4,0.0,-9999
469,2006/05/02 01:21,1003,0.0,1.354,156.1,3.303,79.7,0.0,-9999
470,2006/05/02 01:22,1003,0.0,1.417,163.8,3.273,79.8,0.0,-9999
471,2006/05/02 01:23,1003,0.0,2.396,185.3,3.226,79.8,0.0,-9999
472,2006/05/02 01:24,1003,0.0,1.75,190.1,3.199,80.0,0.0,-9999
473,2006/05/02 01:25,1003,0.0,1.896,165.0,3.136,80.2,0.0,-9999
474,2006/05/02 01:26,1003,0.0,1.104,168.3,3.114,80.3,0.0,-9999
475,2006/05/02 01:27,1003,0.0,1.917,185.1,3.032,80.3,0.0,-9999
476,2006/05/02 01:28,1003,0.0,1.0,166.2,2.983,80.7,0.0,-9999
477,2006/05/02 01:29,1002,0.0,0.833,159.3,2.937,80.9,0.0,-9999
478,2006/05/02 01:30,1002,0.0,2.021,170.4,2.879,81.1,0.0,-9999
479,2006/05/02 01:31,1002,0.0,1.417,164.0,2.816,81.4,0.0,-9999
480,2006/05/02 01:32,1002,0.0,1.063,142.5,2.814,81.6,0.0,-9999
481,2006/05/02 01:33,1002,0.0,2.542,162.4,2.786,81.7,0.0,-9999
482,2006/05/02 01:34,1002,0.0,3.208,148.5,2.781,81.9,0.0,-9999
483,2006/05/02 01:35,1002,0.0,3.271,159.4,2.786,81.9,0.0,-9999
484,2006/05/02 01:36,1002,0.0,3.667,167.7,2.83,81.8,0.0,-9999
485,2006/05/02 01:37,1002,0.0,3.104,170.8,2.871,81.6,0.0,-9999
486,2006/05/02 01:38,1002,0.0,2.646,163.9,2.92,81.5,0.0,-9999
487,2006/05/02 01:39,1002,0.0,3.25,162.7,2.964,81.4,0.0,-9999
488,2006/05/02 01:40,1002,0.0,2.917,159.8,2.989,81.3,0.0,-9999
489,2006/05/02 01:41,1002,0.0,2.333,142.2,3.011,81.4,0.0,-9999
490,2006/05/02 01:42,1002,0.0,2.75,162.0,3.038,81.3,0.0,-9999
491,2006/05/02 01:43,1002,0.0,1.688,129.2,3.093,81.3,0.0,-9999
492,2006/05/02 01:44,1002,0.0,1.896,150.8,3.106,81.3,0.0,-9999
493,2006/05/02 01:45,1002,0.0,2.833,155.3,3.161,81.3,0.0,-9999
494,2006/05/02 01:46,1002,0.0,3.229,154.9,3.218,81.1,0.0,-9999
495,2006/05/02 01:47,1002,0.0,3.521,157.1,3.243,80.9,0.0,-9999
496,2006/05/02 01:48,1002,0.0,3.333,160.8,3.243,80.8,0.0,-9999
497,2006/05/02 01:49,1002,0.0,3.979,167.7,3.249,80.8,0.0,-9999
498,2006/05/02 01:50,1002,0.0,3.813,159.2,3.232,80.9,0.0,-9999
499,2006/05/02 01:51,1002,0.0,3.604,153.4,3.249,80.9,0.0,-9999
500,2006/05/02 01:52,1002,0.0,2.979,163.2,3.251,80.9,0.0,-9999
501,2006/05/02 01:53,1002,0.0,3.438,162.7,3.24,81.0,0.0,-9999
502,2006/05/02 01:54,1002,0.0,3.167,148.5,3.238,81.0,0.0,-9999
503,2006/05/02 01:55,1002,0.0,2.458,172.1,3.218,81.2,0.0,-9999
504,2006/05/02 01:56,1002,0.0,3.458,152.6,3.235,81.1,0.0,-9999
505,2006/05/02 01:57,1002,0.0,2.729,168.8,3.243,81.2,0.0,-9999
506,2006/05/02 01:58,1002,0.0,4.063,163.3,3.257,81.1,0.0,-9999
507,2006/05/02 01:59,1002,0.0,4.542,158.3,3.303,81.0,0.0,-9999
508,2006/05/02 02:00,1002,0.0,3.188,169.0,3.322,80.8,0.0,-9999
509,2006/05/02 02:01,1002,0.0,3.313,150.8,3.32,80.8,0.0,-9999
510,2006/05/02 02:02,1002,0.0,2.5,164.3,3.325,80.9,0.0,-9999
511,2006/05/02 02:03,1002,0.0,2.833,177.4,3.336,80.8,0.0,-9999
512,2006/05/02 02:04,1002,0.0,2.313,152.7,3.35,80.7,0.0,-9999
513,2006/05/02 02:05,1002,0.0,2.667,176.3,3.361,80.6,0.0,-9999
514,2006/05/02 02:06,1002,0.0,3.917,169.2,3.383,80.5,0.0,-9999
515,2006/05/02 02:07,1002,0.0,4.688,156.2,3.421,80.1,0.0,-9999
516,2006/05/02 02:08,1002,0.0,4.125,151.6,3.47,79.8,0.0,-9999
517,2006/05/02 02:09,1002,0.0,3.917,133.6,3.503,79.7,0.0,-9999
518,2006/05/02 02:10,1002,0.0,3.833,175.6,3.574,79.4,0.0,-9999
519,2006/05/02 02:11,1002,0.0,3.021,160.0,3.601,79.2,0.0,-9999
520,2006/05/02 02:12,1002,0.0,3.271,158.0,3.656,78.8,0.0,-9999
521,2006/05/02 02:13,1002,0.0,3.396,156.3,3.754,78.4,0.0,-9999
522,2006/05/02 02:14,1002,0.0,3.542,153.3,3.861,78.0,0.0,-9999
523,2006/05/02 02:15,1003,0.0,3.646,162.4,3.924,77.6,0.0,-9999
524,2006/05/02 02:16,1003,0.0,2.313,158.8,3.954,77.6,0.0,-9999
525,2006/05/02 02:17,1003,0.0,3.042,158.8,4.009,77.2,0.0,-9999
526,2006/05/02 02:18,1003,0.0,2.729,170.3,4.05,77.0,0.0,-9999
527,2006/05/02 02:19,1003,0.0,2.979,176.3,4.107,76.7,0.0,-9999
528,2006/05/02 02:20,1003,0.0,3.438,147.4,4.151,76.5,0.0,-9999
529,2006/05/02 02:21,1003,0.0,2.833,187.3,4.211,76.1,0.0,-9999
530,2006/05/02 02:22,1003,0.0,3.146,179.4,4.282,75.6,0.0,-9999
531,2006/05/02 02:23,1003,0.0,2.917,162.1,4.299,75.3,0.0,-9999
532,2006/05/02 02:24,1003,0.0,3.167,164.7,4.329,75.0,0.0,-9999
533,2006/05/02 02:25,1003,0.0,4.042,169.0,4.356,74.5,0.0,-9999
534,2006/05/02 02:26,1003,0.0,3.729,158.2,4.392,73.9,0.0,-9999
535,2006/05/02 02:27,1003,0.0,2.417,155.5,4.389,73.9,0.0,-9999
536,2006/05/02 02:28,1003,0.0,2.792,140.9,4.37,74.1,0.0,-9999
537,2006/05/02 02:29,1003,0.0,3.896,170.0,4.351,73.7,0.0,-9999
538,2006/05/02 02:30,1003,0.0,3.375,150.3,4.342,73.5,0.0,-9999
539,2006/05/02 02:31,1003,0.0,2.792,159.9,4.353,73.2,0.0,-9999
540,2006/05/02 02:32,1003,0.0,2.25,169.6,4.389,72.9,0.0,-9999
541,2006/05/02 02:33,1003,0.0,2.875,156.6,4.405,72.6,0.0,-9999
542,2006/05/02 02:34,1003,0.0,2.729,176.0,4.405,72.6,0.0,-9999
543,2006/05/02 02:35,1003,0.0,3.625,181.6,4.403,72.6,0.0,-9999
544,2006/05/02 02:36,1003,0.0,2.854,171.9,4.383,72.5,0.0,-9999
545,2006/05/02 02:37,1003,0.0,3.104,180.6,4.389,72.3,0.0,-9999
546,2006/05/02 02:38,1003,0.0,4.146,178.3,4.383,72.1,0.0,-9999
547,2006/05/02 02:39,1003,0.0,4.042,157.3,4.345,72.2,0.0,-9999
548,2006/05/02 02:40,1003,0.0,3.417,157.8,4.381,71.9,0.0,-9999
549,2006/05/02 02:41,1003,0.0,3.688,174.1,4.394,71.9,0.0,-9999
550,2006/05/02 02:42,1003,0.0,2.938,161.6,4.364,72.3,0.0,-9999
551,2006/05/02 02:43,1003,0.0,2.979,181.0,4.351,72.5,0.0,-9999
552,2006/05/02 02:44,1003,0.0,2.708,160.0,4.37,72.4,0.0,-9999
553,2006/05/02 02:45,1003,0.0,2.563,144.5,4.383,72.4,0.0,-9999
554,2006/05/02 02:46,1003,0.0,3.0,165.6,4.361,72.4,0.0,-9999
555,2006/05/02 02:47,1003,0.0,2.292,165.8,4.348,72.6,0.0,-9999
556,2006/05/02 02:48,1003,0.0,2.75,155.5,4.299,72.9,0.0,-9999
557,2006/05/02 02:49,1003,0.0,2.833,159.1,4.255,73.3,0.0,-9999
558,2006/05/02 02:50,1003,0.0,3.021,162.3,4.225,73.3,0.0,-9999
559,2006/05/02 02:51,1003,0.0,3.042,156.2,4.189,73.5,0.0,-9999
560,2006/05/02 02:52,1003,0.0,3.25,164.4,4.156,73.5,0.0,-9999
561,2006/05/02 02:53,1003,0.0,3.021,152.8,4.126,73.6,0.0,-9999
562,2006/05/02 02:54,1003,0.0,2.667,160.4,4.072,74.1,0.0,-9999
563,2006/05/02 02:55,1003,0.0,2.146,163.1,4.017,74.6,0.0,-9999
564,2006/05/02 02:56,1003,0.0,2.542,155.2,3.96,75.1,0.0,-9999
565,2006/05/02 02:57,1003,0.0,2.208,169.7,3.875,75.6,0.0,-9999
566,2006/05/02 02:58,1003,0.0,1.958,153.8,3.826,76.0,0.0,-9999
567,2006/05/02 02:59,1003,0.0,2.104,161.6,3.779,76.1,0.0,-9999
568,2006/05/02 03:00,1003,0.0,2.438,154.1,3.705,76.2,0.0,-9999
569,2006/05/02 03:01,1003,0.0,2.542,160.4,3.661,76.6,0.0,-9999
570,2006/05/02 03:02,1003,0.0,2.229,156.8,3.618,76.6,0.0,-9999
571,2006/05/02 03:03,1003,0.0,1.917,146.2,3.612,76.6,0.0,-9999
572,2006/05/02 03:04,1003,0.0,3.063,167.7,3.596,76.2,0.0,-9999
573,2006/05/02 03:05,1003,0.0,2.208,183.1,3.604,75.9,0.0,-9999
574,2006/05/02 03:06,1003,0.0,2.438,165.0,3.599,75.9,0.0,-9999
575,2006/05/02 03:07,1003,0.0,3.354,171.7,3.585,75.7,0.0,-9999
576,2006/05/02 03:08,1003,0.0,2.896,168.6,3.579,75.8,0.0,-9999
577,2006/05/02 03:09,1003,0.0,3.292,159.8,3.549,76.2,0.0,-9999
578,2006/05/02 03:10,1003,0.0,3.104,175.0,3.555,76.0,0.0,-9999
579,2006/05/02 03:11,1003,0.0,2.417,166.2,3.588,75.8,0.0,-9999
580,2006/05/02 03:12,1003,0.0,2.438,165.3,3.61,75.7,0.0,-9999
581,2006/05/02 03:13,1003,0.0,1.5,157.6,3.629,75.8,0.0,-9999
582,2006/05/02 03:14,1003,0.0,1.417,170.2,3.629,75.8,0.0,-9999
583,2006/05/02 03:15,1003,0.0,2.146,169.7,3.623,75.7,0.0,-9999
584,2006/05/02 03:16,1003,0.0,2.542,152.4,3.62,75.8,0.0,-9999
585,2006/05/02 03:17,1003,0.0,2.667,157.7,3.615,75.6,0.0,-9999
586,2006/05/02 03:18,1003,0.0,2.75,152.4,3.618,75.8,0.0,-9999
587,2006/05/02 03:19,1003,0.0,2.667,164.2,3.593,76.0,0.0,-9999
588,2006/05/02 03:20,1003,0.0,2.646,146.0,3.61,75.9,0.0,-9999
